YEAR,ELECTYPE,LOCALITY,COUNTY,STATEFP,PRECINCT,PRECINCT_NAME,OFFICENAME,CANDIDATE,PARTY,VOTES
2014,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Paul Deakin,Independent,17
2014,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Matthew David Sharafi,Independent,0
2014,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee Senate District 25,Kerry Roberts,Republican,711
2014,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee Senate District 25,Tony Gross,Democrat,417
2014,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee House of Representatives District 78,Mary Littleton,Republican,729
2014,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee House of Representatives District 78,Jane R. Crisp,Democrat,403
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,Bill Haslam,Republican,1017
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,Charles V. (Charlie) Brown,Democrat,246
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,Shaun E. Crowell,Constitution,37
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,Isa Infante,Green,11
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,Steven Damon Coburn,Libertarian,9
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,John Jay Hooker,Independent,40
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,Daniel Towers Lewis,Independent,10
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,A. Darryl Haas,Independent,0
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,BeLinda Jo Ivins,Independent,0
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Governor,Mark Pearson,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Lamar Alexander,Republican,921
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Eric Schechter,Independent,1
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Gordon Ball,Democrat,329
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Rick Tyler,Independent,12
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Joe B. Wilmoth,Constitution,57
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,DeWayne A. Jones,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Martin Pleasant,Green,9
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Erin Kent Magee,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Tom Emerson Jr.,Independent,17
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Edmund L. Gauthier,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Joshua James,Independent,11
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Danny Page,Independent,21
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Bartholomew J. Phillips,Independent,3
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,C. Salekin,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Bob Ries,Republican,137
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Jim Cooper,Democrat,99
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Paul Deakin,Independent,4
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Matthew David Sharafi,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 6,Diane Black,Republican,858
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 6,Amos Scott Powers,Democrat,248
2014,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 6,Mike Winton,Independent,46
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Senate District 25,Kerry Roberts,Republican,1050
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Senate District 25,Tony Gross,Democrat,334
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee House of Representatives District 78,Mary Littleton,Republican,1042
2014,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee House of Representatives District 78,Jane R. Crisp,Democrat,344
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,Bill Haslam,Republican,1135
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,Charles V. (Charlie) Brown,Democrat,226
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,Shaun E. Crowell,Constitution,34
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,Isa Infante,Green,13
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,Steven Damon Coburn,Libertarian,8
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,John Jay Hooker,Independent,45
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,Daniel Towers Lewis,Independent,7
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,A. Darryl Haas,Independent,0
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,BeLinda Jo Ivins,Independent,0
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Governor,Mark Pearson,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Lamar Alexander,Republican,1040
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Eric Schechter,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Gordon Ball,Democrat,333
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Rick Tyler,Independent,6
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Joe B. Wilmoth,Constitution,60
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,DeWayne A. Jones,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Martin Pleasant,Green,11
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Erin Kent Magee,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Tom Emerson Jr.,Independent,5
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Edmund L. Gauthier,Independent,3
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Joshua James,Independent,5
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Danny Page,Independent,12
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Bartholomew J. Phillips,Independent,4
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,C. Salekin,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Bob Ries,Republican,215
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Jim Cooper,Democrat,130
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Paul Deakin,Independent,9
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Matthew David Sharafi,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 6,Diane Black,Republican,877
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 6,Amos Scott Powers,Democrat,223
2014,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 6,Mike Winton,Independent,41
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 25,Kerry Roberts,Republican,1154
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 25,Tony Gross,Democrat,336
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee House of Representatives District 78,Mary Littleton,Republican,1128
2014,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee House of Representatives District 78,Jane R. Crisp,Democrat,354
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,Bill Haslam,Republican,634
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,Charles V. (Charlie) Brown,Democrat,146
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,Shaun E. Crowell,Constitution,23
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,Isa Infante,Green,8
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,Steven Damon Coburn,Libertarian,6
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,John Jay Hooker,Independent,36
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,Daniel Towers Lewis,Independent,8
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,A. Darryl Haas,Independent,0
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,BeLinda Jo Ivins,Independent,0
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Governor,Mark Pearson,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Lamar Alexander,Republican,566
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Eric Schechter,Independent,1
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Gordon Ball,Democrat,219
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Rick Tyler,Independent,4
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Joe B. Wilmoth,Constitution,37
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,DeWayne A. Jones,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Martin Pleasant,Green,7
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Erin Kent Magee,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Tom Emerson Jr.,Independent,8
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Edmund L. Gauthier,Independent,5
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Joshua James,Independent,7
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Danny Page,Independent,5
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Bartholomew J. Phillips,Independent,4
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,C. Salekin,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Bob Ries,Republican,544
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Jim Cooper,Democrat,313
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Paul Deakin,Independent,26
2014,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Matthew David Sharafi,Independent,0
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Senate District 25,Kerry Roberts,Republican,650
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Senate District 25,Tony Gross,Democrat,223
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee House of Representatives District 78,Mary Littleton,Republican,660
2014,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee House of Representatives District 78,Jane R. Crisp,Democrat,220
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Bill Haslam,Republican,432
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Charles V. (Charlie) Brown,Democrat,74
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Shaun E. Crowell,Constitution,27
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Isa Infante,Green,4
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Steven Damon Coburn,Libertarian,5
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,John Jay Hooker,Independent,23
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Daniel Towers Lewis,Independent,4
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,A. Darryl Haas,Independent,0
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,BeLinda Jo Ivins,Independent,0
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Mark Pearson,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Lamar Alexander,Republican,381
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Eric Schechter,Independent,1
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Gordon Ball,Democrat,127
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Rick Tyler,Independent,5
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Joe B. Wilmoth,Constitution,33
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,DeWayne A. Jones,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Martin Pleasant,Green,2
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Erin Kent Magee,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Tom Emerson Jr.,Independent,6
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Edmund L. Gauthier,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Joshua James,Independent,4
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Danny Page,Independent,9
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Bartholomew J. Phillips,Independent,1
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,C. Salekin,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Bob Ries,Republican,363
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Jim Cooper,Democrat,208
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Paul Deakin,Independent,14
2014,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Matthew David Sharafi,Independent,0
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Senate District 25,Kerry Roberts,Republican,448
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Senate District 25,Tony Gross,Democrat,131
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee House of Representatives District 78,Mary Littleton,Republican,446
2014,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee House of Representatives District 78,Jane R. Crisp,Democrat,130
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Bill Haslam,Republican,248
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Charles V. (Charlie) Brown,Democrat,58
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Shaun E. Crowell,Constitution,6
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Isa Infante,Green,2
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Steven Damon Coburn,Libertarian,4
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,John Jay Hooker,Independent,17
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Daniel Towers Lewis,Independent,2
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,A. Darryl Haas,Independent,0
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,BeLinda Jo Ivins,Independent,0
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Mark Pearson,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Lamar Alexander,Republican,228
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Eric Schechter,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Gordon Ball,Democrat,88
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Rick Tyler,Independent,6
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Joe B. Wilmoth,Constitution,16
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,DeWayne A. Jones,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Martin Pleasant,Green,0
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Erin Kent Magee,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Tom Emerson Jr.,Independent,3
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Edmund L. Gauthier,Independent,1
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Joshua James,Independent,1
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Danny Page,Independent,6
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Bartholomew J. Phillips,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,C. Salekin,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 5,Bob Ries,Republican,233
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 5,Jim Cooper,Democrat,115
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 5,Paul Deakin,Independent,8
2014,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 5,Matthew David Sharafi,Independent,0
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Senate District 25,Kerry Roberts,Republican,257
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Senate District 25,Tony Gross,Democrat,99
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee House of Representatives District 78,Mary Littleton,Republican,262
2014,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee House of Representatives District 78,Jane R. Crisp,Democrat,96
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Bill Haslam,Republican,766
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Charles V. (Charlie) Brown,Democrat,191
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Shaun E. Crowell,Constitution,22
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Isa Infante,Green,29
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Steven Damon Coburn,Libertarian,8
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,John Jay Hooker,Independent,43
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Daniel Towers Lewis,Independent,5
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,A. Darryl Haas,Independent,0
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,BeLinda Jo Ivins,Independent,0
2014,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Mark Pearson,Independent,0
2014,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Lamar Alexander,Republican,687
2014,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Eric Schechter,Independent,4
2014,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Gordon Ball,Democrat,312
2014,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Rick Tyler,Independent,5
2014,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Joe B. Wilmoth,Constitution,29
